id,title,body,tags
706941,,<p>You can do this:</p> <ol> <li>get url from <code>$_GET</code></li> <li>send <code>Location:</code> header</li> <li>call <a href= http://us3.php.net/flush rel= nofollow ><code>flush()</code></a></li> <li>connect to database</li> <li>create row for url or update with 1 hit if it exists</li> </ol> <p>This will not necessarily cause the browser to go on its way immediately since your connection is still being held open and what the browser does about that is up to it but (barring conditions that cause <code>flush()</code> to not work) it will at least get the <code>Location:</code> header out to the browser so it can do the redirect if it likes.</p> <p>If that's not good enough I'd recommend dumping your data to per-minute or per-second files that a script then picks up for postprocessing into the database. If <em>that's</em> not good enough you can play with <a href= http://us3.php.net/pcntl_fork rel= nofollow ><code>pcntl_fork()</code></a>; this is an <em>extremely</em> hairy thing to do under Apache SAPI.</p>,
487841,,<p>I assume that you're talking about types and not objects (I know it is called an object model but it really is a model of the types involved). </p> <p>Anyway if you subscribe to the Single Responsibility Principle which states that each type should only handle a single responsibility the number of types will grow as the application grows. </p> <p>However each type should be fairly easy to comprehend due to its limited size and assuming that you have some kind of structure in place you should rarely (if ever) need to look at all the types at a time.</p> <p>Managing large software project is all about splitting things up into manageable pieces and labeling them in a sensible way. If you do that the number of types becomes less important in my experience.</p>,
402191,,<p>There's a lot of talk about WCF here but I honestly don't think that's what you're looking for.</p> <p>In the early days of ASP people quickly learned that placing all of the code in the markup pages was difficult to maintain. As a result some people started implementing N-Tier designs using COM components. If your intentions are to simply build a DAL in a typical N-Tier fashion there is no reason that a simple class library wouldn't suffice.</p> <p>Look into building a class library adding it as a reference to your web project and of course <a href= http://msdn.microsoft.com/en-us/library/h43ks021(VS.71).aspx rel= nofollow >ADO.NET</a>.</p>,
673767,,<p>While implementing a specialized memcache server for a certain datatype storage backend would be more memory efficient and lookup time could be decreased by bit wise lookup operations (<em>i.e: O(1) lookups</em>).</p> <p>I wrote all the protocol implementation and event driven daemon part with Python within 2 days giving us enough time to test on functionality and focusing on performance while team was validating protocol conformance and other bits. </p> <p>Given the the tools like <a href= http://www.cosc.canterbury.ac.nz/greg.ewing/python/Pyrex/ rel= nofollow >Pyrex</a> implementing C extensions for Python is next to trivial for any developer a bit experienced in C. I rewrote the <a href= http://en.wikipedia.org/wiki/Radix_tree rel= nofollow >Radix Tree</a> based storage backend in C and made it a Python module with Pyrex within a day. Memory usage for 475K prefixes went down from 90MB to 8MB. We got a 1200% jump in the query performance.</p> <p>Today this application is running with <a href= http://code.google.com/p/pyevent/ rel= nofollow >pyevent</a> <em>(Python interface for libevent)</em> and the new storage backend handles 8000 queries per second on a modest single core server running as a <strong>single process daemon</strong> <em>(thanks to libevent)</em> consuming less than 40MB of memory <em>(including the Python interpreter)</em> while handling 300+ simultaneous connections.</p> <p>That's a project designed and implemented to production quality in less than 5 days. Without Python and Pyrex it would take longer.</p> <p>We could have troubleshoot the performance problem by just using more powerful servers and switch to a multiprocess/multi-instance model while complicating the code and administration tasks accompanied with much larger memory footprint. </p> <p>I think you're on the right track to go with Python.</p>,
467448,,<p>You can also do this from a command console using the <code>sc</code> command:</p> <pre><code> sc &lt;server&gt; start [service name] sc &lt;server&gt; stop [service name] </code></pre> <p>Use </p> <pre><code>sc &lt;server&gt; query | find SERVICE_NAME </code></pre> <p>to get a list of service names.</p> <p>The option <code>&lt;server&gt;</code> has the form <code>\\ServerName</code></p> <h2>Example</h2> <p><code>sc \\MyServer stop schedule</code> will stop the Scheduler service.</p>,
261414,,<p>I don't find it particularly terrible obfuscated or unreadable as others put it and I don't understand all those downvotes. This said here is how I would improve it:</p> <pre><code>// Russian Peasant Multiplication ( p &lt;- a*b only works when a&gt;0 b&gt;0 ) // See http://en.wikipedia.org/wiki/Ancient_Egyptian_multiplication for( p=0; p+=(a&1)*b a!=1; a&gt;&gt;=1b&lt;&lt;=1 ); </code></pre>,
566458,,<p>How many of those 0-10ms queries are being executed per view access? What parts of your data model are being referenced? Are you using :include to get eager loading on your associations?</p> <p>Rails is as slow as you make it. With understanding comes speed (usually!)</p> <p>Expanding on the above do you have has_many associations where in particular your view is referencing the many side without an <code>:include</code>? This causes your <code>find(:all)</code> on the master table to be executed with a join to the detail - if you have large numbers of detail records and are processing all of them individually this can get expensive.</p> <p>Something like this:</p> <pre><code>Master.find(:all :include =&gt; :details) </code></pre> <p>...might help. Still guessing from sparse info though.</p> <p>There's an old Railscast on the subject <a href= http://www.bestechvideos.com/2007/04/29/railscast-eager-loading rel= nofollow >here</a></p>,
251798,,<p>Deploy schema changes as DDL upgrade scripts and if you haven't already add a table to contain the schema version number which you update at the end of each upgrade script.</p> <p>EDIT: Yes all your scripts should go into source control including DDL scripts.</p>,
530685,,<p>jQuery like most libraries that provide support for AJAX will use ActiveX to create the XMLHttpRequest object when running in IE. Because that's how you get an <code>XMLHttpRequest</code> object in IE. If you disable it then you don't get AJAX. </p> <p>So no don't worry about it. If you don't use AJAX then you won't have problems on systems where ActiveX is disabled; if you do then you will have issues <em>regardless</em> of library unless you use a work-around such as using iframes to submit background requests. </p>,
497473,,<p>Build a list of the values:</p> <pre><code>(defun test () (let ((str1 foo ) (str2 bar )) (loop for s in (list str1 str2) do (message s)))) </code></pre>,
698429,,<pre><code>cmd.CommandText = INSERT INTO Table (myDate)VALUES(:dateParam) ; cmd.Parameters.Add(new OracleParameter( :dateParam  OracleType.DateTime)) .Value = DateTime.Now; cmd.ExecuteNonQuery(); </code></pre>,
7803610,,<p>These are not equivalent. #1 resolves <code>(char*)ptr+4</code> to be a pointer to unsigned (<code>*unsigned</code>) while #2 resolves it to be <code>unsigned</code>. </p> <p><code>a</code> is a void pointer so it can be casted to <code>*unsigned</code> but not to <code>unsigned</code> (implicitly) that's why you get the warning.</p> <p>The #3 resolves the same to a <code>char</code> which would also yield a warning.</p>,
679362,,<p>The next thread to unblock on it's <code>sem_wait()</code> will be whatever thread the OS decides is the next one to context switch into. Nobody makes any guarantee of ordering; it depends on your OS's scheduling strategy. It might be the thread that has been off the CPU for the longest or the one that has been assigned the highest priority  or the one that has historically had certain resource-usage statistics or whatever.</p> <p>Most likely your current thread (the one that called <code>sem_post()</code>) will continue running for a while until it either starts waiting for user input blocks on another semaphore or runs out of its os-allotted time slice. Then the OS will switch in some totally unrelated process to run for a fraction of a second (probably Firefox or something) then go off and handle some network traffic get itself a cup of tea and finally when it gets around to it pick whichever of your other threads it feels like based on something like whether it feels based on past history that the particular thread is more CPU or I/O-bound.</p> <p>In many OSes priority is given to I/O-bound processes that haven't been around for very long. The theory is that new processes might be short-lived (if it's been around for five hours already odds are it won't be finishing up in the next 1ms) so we might as well get them over with. I/O-bound processes are likely to continue to be I/O-bound which means that chances are they are going to switch off the CPU shortly while waiting for other resources. Basically the OS wants to find the process that it's going to be able to be done with ASAP so it can get back to sipping its tea and running your malware.</p>,
